ans	pred	prob
1.0	-1.0	[ 0.70583469  0.29416531]
-1.0	-1.0	[ 0.88923312  0.11076688]
1.0	1.0	[ 0.00185045  0.99814955]
-1.0	1.0	[ 0.27021959  0.72978041]
1.0	1.0	[ 0.3336384  0.6663616]
1.0	-1.0	[ 0.64216784  0.35783216]
1.0	1.0	[ 0.14028359  0.85971641]
-1.0	-1.0	[ 0.53778211  0.46221789]
-1.0	-1.0	[ 0.89385064  0.10614936]
1.0	1.0	[ 0.09896213  0.90103787]
-1.0	-1.0	[ 0.66524394  0.33475606]
1.0	1.0	[ 0.02475476  0.97524524]
-1.0	-1.0	[ 0.93834531  0.06165469]
1.0	1.0	[ 0.05970761  0.94029239]
-1.0	1.0	[ 0.49033455  0.50966545]
1.0	1.0	[ 0.44804662  0.55195338]
-1.0	-1.0	[ 0.8456279  0.1543721]
-1.0	-1.0	[ 0.71884541  0.28115459]
1.0	1.0	[ 0.43389613  0.56610387]
1.0	1.0	[ 0.11473552  0.88526448]
1.0	-1.0	[ 0.60175369  0.39824631]
1.0	1.0	[ 0.14369272  0.85630728]
-1.0	1.0	[ 0.41708124  0.58291876]
1.0	1.0	[ 0.49693878  0.50306122]
1.0	1.0	[ 0.20389714  0.79610286]
-1.0	-1.0	[ 0.64962247  0.35037753]
1.0	1.0	[ 0.21979415  0.78020585]
1.0	1.0	[ 0.22231066  0.77768934]
-1.0	-1.0	[ 0.92977156  0.07022844]
1.0	1.0	[ 0.10857482  0.89142518]
-1.0	1.0	[ 0.4815727  0.5184273]
1.0	1.0	[ 0.05551593  0.94448407]
1.0	1.0	[ 0.03748258  0.96251742]
1.0	1.0	[ 0.11262522  0.88737478]
1.0	1.0	[ 0.2412435  0.7587565]
1.0	1.0	[ 0.09532814  0.90467186]
1.0	1.0	[ 0.15496401  0.84503599]
1.0	1.0	[ 0.46935908  0.53064092]
1.0	1.0	[ 0.02177239  0.97822761]
1.0	1.0	[ 0.32434722  0.67565278]
1.0	1.0	[ 0.1252352  0.8747648]
1.0	1.0	[ 0.37479142  0.62520858]
1.0	-1.0	[ 0.55698242  0.44301758]
1.0	1.0	[ 0.42941804  0.57058196]
1.0	-1.0	[ 0.59543617  0.40456383]
-1.0	1.0	[ 0.41890073  0.58109927]
1.0	1.0	[ 0.10255444  0.89744556]
1.0	1.0	[ 0.22456892  0.77543108]
1.0	1.0	[ 0.11065342  0.88934658]
-1.0	-1.0	[ 0.64637197  0.35362803]
-1.0	-1.0	[ 0.96579351  0.03420649]
1.0	1.0	[ 0.42822365  0.57177635]
-1.0	1.0	[ 0.44462058  0.55537942]
-1.0	-1.0	[ 0.89869355  0.10130645]
1.0	-1.0	[ 0.61238901  0.38761099]
-1.0	-1.0	[ 0.86754448  0.13245552]
-1.0	-1.0	[ 0.59951773  0.40048227]
1.0	1.0	[ 0.13712591  0.86287409]
-1.0	-1.0	[ 0.63639361  0.36360639]
1.0	-1.0	[ 0.69474794  0.30525206]
-1.0	-1.0	[ 0.89343374  0.10656626]
1.0	1.0	[ 0.09146337  0.90853663]
1.0	-1.0	[ 0.67215912  0.32784088]
-1.0	-1.0	[ 0.64181405  0.35818595]
-1.0	-1.0	[ 0.80229415  0.19770585]
1.0	1.0	[ 0.312538  0.687462]
-1.0	-1.0	[ 0.67229452  0.32770548]
-1.0	-1.0	[ 0.83444646  0.16555354]
-1.0	-1.0	[ 0.66667934  0.33332066]
-1.0	-1.0	[ 0.78087384  0.21912616]
-1.0	-1.0	[ 0.58081079  0.41918921]
1.0	1.0	[ 0.04764818  0.95235182]
-1.0	-1.0	[ 0.53778211  0.46221789]
1.0	1.0	[ 0.39935416  0.60064584]
-1.0	-1.0	[ 0.77525007  0.22474993]
-1.0	-1.0	[ 0.776211  0.223789]
-1.0	-1.0	[ 0.83512592  0.16487408]
-1.0	-1.0	[ 0.88309763  0.11690237]
-1.0	-1.0	[ 0.99006036  0.00993964]
1.0	1.0	[ 0.13928111  0.86071889]
-1.0	-1.0	[ 0.83015544  0.16984456]
1.0	1.0	[ 0.24346582  0.75653418]
-1.0	-1.0	[ 0.89348349  0.10651651]
-1.0	-1.0	[ 0.73711897  0.26288103]
1.0	1.0	[ 0.15265747  0.84734253]
1.0	1.0	[ 0.21039352  0.78960648]
1.0	1.0	[ 0.48412417  0.51587583]
1.0	1.0	[ 0.02049348  0.97950652]
-1.0	-1.0	[ 0.71398775  0.28601225]
-1.0	-1.0	[ 0.81533086  0.18466914]
1.0	1.0	[ 0.17499714  0.82500286]
1.0	1.0	[ 0.34822063  0.65177937]
1.0	1.0	[ 0.04336962  0.95663038]
1.0	1.0	[ 0.13238667  0.86761333]
1.0	1.0	[ 0.04848447  0.95151553]
1.0	-1.0	[ 0.57143889  0.42856111]
1.0	-1.0	[ 0.54322325  0.45677675]
1.0	1.0	[ 0.08166252  0.91833748]
1.0	1.0	[ 0.25902805  0.74097195]
1.0	1.0	[ 0.24677253  0.75322747]
1.0	-1.0	[ 0.66172489  0.33827511]
1.0	1.0	[ 0.05122146  0.94877854]
1.0	-1.0	[ 0.5800217  0.4199783]
-1.0	-1.0	[ 0.92687499  0.07312501]
1.0	1.0	[ 0.19107648  0.80892352]
-1.0	-1.0	[ 0.957911  0.042089]
1.0	1.0	[ 0.0063144  0.9936856]
-1.0	-1.0	[ 0.72215638  0.27784362]
1.0	1.0	[ 0.30966335  0.69033665]
1.0	-1.0	[ 0.62303514  0.37696486]
1.0	1.0	[ 0.15609563  0.84390437]
-1.0	-1.0	[ 0.70992763  0.29007237]
1.0	1.0	[ 0.25993076  0.74006924]
-1.0	-1.0	[ 0.81491438  0.18508562]
-1.0	-1.0	[ 0.79740198  0.20259802]
1.0	1.0	[ 0.15780633  0.84219367]
1.0	1.0	[ 0.06362587  0.93637413]
-1.0	-1.0	[ 0.83454074  0.16545926]
-1.0	1.0	[ 0.34315798  0.65684202]
-1.0	-1.0	[ 0.67454982  0.32545018]
1.0	1.0	[ 0.01703466  0.98296534]
1.0	1.0	[ 0.22707992  0.77292008]
1.0	1.0	[ 0.34855393  0.65144607]
-1.0	-1.0	[ 0.84671809  0.15328191]
1.0	1.0	[ 0.42359788  0.57640212]
1.0	-1.0	[ 0.80921422  0.19078578]
1.0	1.0	[ 0.06027657  0.93972343]
-1.0	-1.0	[ 0.94691563  0.05308437]
-1.0	-1.0	[ 0.86015972  0.13984028]
1.0	1.0	[ 0.25975227  0.74024773]
1.0	1.0	[ 0.14999952  0.85000048]
1.0	1.0	[ 0.23480091  0.76519909]
-1.0	1.0	[ 0.36449644  0.63550356]
-1.0	-1.0	[ 0.50835074  0.49164926]
-1.0	1.0	[ 0.46306698  0.53693302]
-1.0	-1.0	[ 0.75957013  0.24042987]
-1.0	-1.0	[ 0.80980914  0.19019086]
-1.0	-1.0	[ 0.86715632  0.13284368]
-1.0	1.0	[ 0.35463118  0.64536882]
1.0	-1.0	[ 0.71317209  0.28682791]
-1.0	1.0	[ 0.30805283  0.69194717]
1.0	1.0	[ 0.09142293  0.90857707]
1.0	-1.0	[ 0.61826245  0.38173755]
-1.0	-1.0	[ 0.84369496  0.15630504]
-1.0	-1.0	[ 0.56927672  0.43072328]
1.0	-1.0	[ 0.5038729  0.4961271]
1.0	1.0	[ 0.06580885  0.93419115]
-1.0	-1.0	[ 0.90043778  0.09956222]
-1.0	-1.0	[ 0.88339163  0.11660837]
1.0	1.0	[ 0.0052859  0.9947141]
1.0	1.0	[ 0.40889024  0.59110976]
-1.0	-1.0	[ 0.76167743  0.23832257]
-1.0	-1.0	[ 0.55705049  0.44294951]
1.0	1.0	[ 0.42797481  0.57202519]
1.0	-1.0	[ 0.59662001  0.40337999]
-1.0	-1.0	[ 0.93508564  0.06491436]
-1.0	-1.0	[ 0.90941759  0.09058241]
1.0	1.0	[ 0.45994322  0.54005678]
1.0	1.0	[ 0.03334905  0.96665095]
1.0	-1.0	[ 0.67070481  0.32929519]
1.0	1.0	[ 0.09791058  0.90208942]
1.0	1.0	[ 0.01351675  0.98648325]
1.0	1.0	[ 0.0296615  0.9703385]
-1.0	-1.0	[ 0.97938869  0.02061131]
-1.0	-1.0	[ 0.79877382  0.20122618]
-1.0	1.0	[ 0.25284408  0.74715592]
-1.0	-1.0	[ 0.98760955  0.01239045]
-1.0	1.0	[ 0.37841295  0.62158705]
-1.0	-1.0	[ 0.69655807  0.30344193]
1.0	1.0	[ 0.41182665  0.58817335]
1.0	1.0	[ 0.0576378  0.9423622]
1.0	1.0	[ 0.08550083  0.91449917]
1.0	1.0	[ 0.48941951  0.51058049]
1.0	-1.0	[ 0.54598966  0.45401034]
1.0	1.0	[ 0.04841267  0.95158733]
-1.0	-1.0	[ 0.72091258  0.27908742]
-1.0	-1.0	[ 0.89682959  0.10317041]
-1.0	-1.0	[ 0.72580517  0.27419483]
1.0	1.0	[ 0.19363662  0.80636338]
1.0	1.0	[ 0.42989359  0.57010641]
-1.0	-1.0	[ 0.69210435  0.30789565]
-1.0	1.0	[ 0.35659968  0.64340032]
1.0	-1.0	[ 0.58658811  0.41341189]
1.0	1.0	[ 0.02973904  0.97026096]
1.0	1.0	[ 0.36271486  0.63728514]
1.0	1.0	[ 0.12412247  0.87587753]
-1.0	-1.0	[ 0.79171225  0.20828775]
1.0	1.0	[ 0.30399712  0.69600288]
-1.0	1.0	[ 0.26223921  0.73776079]
1.0	-1.0	[ 0.62718378  0.37281622]
1.0	-1.0	[ 0.68004119  0.31995881]
1.0	1.0	[ 0.03455948  0.96544052]
1.0	-1.0	[ 0.65691731  0.34308269]
-1.0	-1.0	[ 0.6386922  0.3613078]
-1.0	-1.0	[ 0.6426304  0.3573696]
-1.0	-1.0	[ 0.99269411  0.00730589]
1.0	1.0	[ 0.08753973  0.91246027]
1.0	1.0	[ 0.24498384  0.75501616]
1.0	-1.0	[ 0.76293308  0.23706692]
-1.0	-1.0	[ 0.73696464  0.26303536]
-1.0	-1.0	[ 0.58395409  0.41604591]
1.0	1.0	[ 0.41208022  0.58791978]
1.0	1.0	[ 0.03161688  0.96838312]
1.0	1.0	[ 0.07042526  0.92957474]
1.0	-1.0	[ 0.80795555  0.19204445]
-1.0	-1.0	[ 0.6032132  0.3967868]
1.0	1.0	[ 0.28274965  0.71725035]
-1.0	1.0	[ 0.3237851  0.6762149]
1.0	1.0	[ 0.44448188  0.55551812]
-1.0	-1.0	[ 0.63711928  0.36288072]
-1.0	-1.0	[ 0.95516074  0.04483926]
-1.0	-1.0	[ 0.60544143  0.39455857]
-1.0	-1.0	[ 0.93164352  0.06835648]
-1.0	-1.0	[ 0.92160512  0.07839488]
1.0	1.0	[ 0.28615024  0.71384976]
1.0	1.0	[ 0.26776811  0.73223189]
-1.0	-1.0	[ 0.73112471  0.26887529]
1.0	-1.0	[ 0.52327188  0.47672812]
1.0	1.0	[ 0.11716824  0.88283176]
1.0	1.0	[ 0.12052517  0.87947483]
1.0	1.0	[ 0.12244859  0.87755141]
-1.0	-1.0	[ 0.55705049  0.44294951]
1.0	1.0	[ 0.09970278  0.90029722]
-1.0	-1.0	[ 0.64748959  0.35251041]
1.0	1.0	[ 0.25354879  0.74645121]
-1.0	-1.0	[ 0.75208612  0.24791388]
1.0	-1.0	[ 0.61790629  0.38209371]
1.0	1.0	[ 0.24212919  0.75787081]
1.0	1.0	[ 0.20839205  0.79160795]
-1.0	-1.0	[ 0.84847649  0.15152351]
-1.0	-1.0	[ 0.88181798  0.11818202]
-1.0	-1.0	[ 0.64822599  0.35177401]
-1.0	-1.0	[ 0.53778211  0.46221789]
-1.0	1.0	[ 0.35718746  0.64281254]
-1.0	-1.0	[ 0.60869476  0.39130524]
1.0	1.0	[ 0.12595709  0.87404291]
1.0	1.0	[ 0.1049749  0.8950251]
1.0	1.0	[ 0.03143502  0.96856498]
-1.0	-1.0	[ 0.53862351  0.46137649]
-1.0	1.0	[ 0.36637811  0.63362189]
-1.0	1.0	[ 0.36340441  0.63659559]
-1.0	-1.0	[ 0.89239177  0.10760823]
1.0	1.0	[ 0.09448535  0.90551465]
-1.0	-1.0	[ 0.5239473  0.4760527]
-1.0	-1.0	[ 0.9837784  0.0162216]
-1.0	-1.0	[ 0.68888984  0.31111016]
1.0	1.0	[ 0.22611632  0.77388368]
-1.0	-1.0	[ 0.95064066  0.04935934]
-1.0	1.0	[ 0.33060235  0.66939765]
1.0	1.0	[ 0.40681066  0.59318934]
1.0	1.0	[ 0.39640154  0.60359846]
-1.0	-1.0	[ 0.62414548  0.37585452]
1.0	1.0	[ 0.19955115  0.80044885]
1.0	1.0	[ 0.11392647  0.88607353]
-1.0	-1.0	[ 0.70849198  0.29150802]
1.0	1.0	[ 0.01624958  0.98375042]
1.0	1.0	[ 0.07490144  0.92509856]
1.0	1.0	[ 0.06647459  0.93352541]
1.0	1.0	[ 0.20276981  0.79723019]
-1.0	-1.0	[ 0.91083963  0.08916037]
-1.0	-1.0	[ 0.92317221  0.07682779]
1.0	1.0	[ 0.38407851  0.61592149]
-1.0	1.0	[ 0.4722405  0.5277595]
-1.0	-1.0	[ 0.99333262  0.00666738]
1.0	1.0	[ 0.18526254  0.81473746]
1.0	1.0	[ 0.0212987  0.9787013]
1.0	1.0	[ 0.15398764  0.84601236]
-1.0	-1.0	[ 0.9910479  0.0089521]
1.0	1.0	[ 0.01135085  0.98864915]
-1.0	-1.0	[ 0.9361882  0.0638118]
1.0	1.0	[ 0.11842267  0.88157733]
-1.0	-1.0	[ 0.85290584  0.14709416]
-1.0	-1.0	[ 0.7661858  0.2338142]
-1.0	-1.0	[ 0.71068943  0.28931057]
1.0	1.0	[ 0.02581006  0.97418994]
-1.0	-1.0	[ 0.76523207  0.23476793]
-1.0	-1.0	[ 0.8614373  0.1385627]
-1.0	-1.0	[ 0.53778211  0.46221789]
1.0	-1.0	[ 0.57607279  0.42392721]
1.0	1.0	[ 0.21011699  0.78988301]
1.0	1.0	[ 0.26148497  0.73851503]
1.0	1.0	[ 0.32035384  0.67964616]
1.0	1.0	[ 0.07618647  0.92381353]
-1.0	1.0	[ 0.06739946  0.93260054]
-1.0	-1.0	[ 0.92058212  0.07941788]
1.0	1.0	[ 0.01337026  0.98662974]
1.0	1.0	[ 0.41278572  0.58721428]
-1.0	-1.0	[ 0.9436957  0.0563043]
-1.0	1.0	[ 0.41469316  0.58530684]
-1.0	-1.0	[ 0.9056015  0.0943985]
-1.0	1.0	[ 0.21674655  0.78325345]
-1.0	-1.0	[ 0.9501129  0.0498871]
-1.0	-1.0	[ 0.50486882  0.49513118]
-1.0	-1.0	[ 0.98081761  0.01918239]
-1.0	-1.0	[ 0.99117301  0.00882699]
-1.0	1.0	[ 0.27118711  0.72881289]
1.0	1.0	[ 0.20314124  0.79685876]
1.0	1.0	[ 0.24589232  0.75410768]
-1.0	-1.0	[ 0.71813038  0.28186962]
1.0	1.0	[ 0.44890222  0.55109778]
1.0	1.0	[ 0.05148694  0.94851306]
1.0	1.0	[ 0.04505274  0.95494726]
1.0	1.0	[ 0.11770697  0.88229303]
1.0	-1.0	[ 0.5623817  0.4376183]
1.0	1.0	[ 0.00411316  0.99588684]
1.0	-1.0	[ 0.61710158  0.38289842]
1.0	1.0	[ 0.0421861  0.9578139]
-1.0	-1.0	[ 0.69267023  0.30732977]
-1.0	-1.0	[ 0.72956259  0.27043741]
1.0	-1.0	[ 0.59878206  0.40121794]
-1.0	-1.0	[ 0.83020334  0.16979666]
1.0	1.0	[ 0.17851639  0.82148361]
1.0	1.0	[ 0.08063153  0.91936847]
-1.0	-1.0	[ 0.8231001  0.1768999]
1.0	-1.0	[ 0.63197388  0.36802612]
1.0	1.0	[ 0.25191461  0.74808539]
-1.0	-1.0	[ 0.86090088  0.13909912]
-1.0	-1.0	[ 0.55764876  0.44235124]
-1.0	-1.0	[ 0.80542242  0.19457758]
1.0	-1.0	[ 0.86354955  0.13645045]
1.0	1.0	[ 0.06012421  0.93987579]
-1.0	1.0	[ 0.29763357  0.70236643]
1.0	1.0	[ 0.10297913  0.89702087]
1.0	1.0	[ 0.34029171  0.65970829]
1.0	1.0	[ 0.14408316  0.85591684]
1.0	-1.0	[ 0.62821368  0.37178632]
-1.0	-1.0	[ 0.58175547  0.41824453]
1.0	1.0	[ 0.23167992  0.76832008]
1.0	1.0	[ 0.07190164  0.92809836]
-1.0	1.0	[ 0.12122626  0.87877374]
1.0	-1.0	[ 0.54328035  0.45671965]
-1.0	-1.0	[ 0.69651749  0.30348251]
1.0	1.0	[ 0.31561153  0.68438847]
1.0	1.0	[ 0.20854437  0.79145563]
-1.0	-1.0	[  9.99963075e-01   3.69251160e-05]
-1.0	1.0	[ 0.48565481  0.51434519]
-1.0	-1.0	[ 0.69024335  0.30975665]
1.0	1.0	[ 0.13536994  0.86463006]
-1.0	-1.0	[ 0.81092513  0.18907487]
1.0	1.0	[ 0.07016806  0.92983194]
1.0	1.0	[ 0.29505307  0.70494693]
1.0	1.0	[ 0.08491347  0.91508653]
1.0	1.0	[ 0.34738385  0.65261615]
1.0	1.0	[ 0.01931294  0.98068706]
1.0	1.0	[ 0.28426702  0.71573298]
-1.0	-1.0	[ 0.80861197  0.19138803]
1.0	-1.0	[ 0.69615996  0.30384004]
1.0	1.0	[ 0.20193469  0.79806531]
1.0	1.0	[ 0.35890836  0.64109164]
-1.0	-1.0	[ 0.97260669  0.02739331]
-1.0	-1.0	[ 0.56100594  0.43899406]
1.0	1.0	[ 0.35056567  0.64943433]
-1.0	-1.0	[ 0.90687139  0.09312861]
-1.0	-1.0	[ 0.87932306  0.12067694]
-1.0	-1.0	[ 0.89356537  0.10643463]
1.0	1.0	[ 0.06156212  0.93843788]
-1.0	1.0	[ 0.30016417  0.69983583]
1.0	1.0	[ 0.02845543  0.97154457]
-1.0	-1.0	[ 0.77671483  0.22328517]
1.0	1.0	[ 0.39601197  0.60398803]
-1.0	1.0	[ 0.47041868  0.52958132]
-1.0	-1.0	[ 0.55197659  0.44802341]
-1.0	-1.0	[ 0.90737927  0.09262073]
-1.0	-1.0	[ 0.74287133  0.25712867]
-1.0	-1.0	[ 0.94459486  0.05540514]
-1.0	-1.0	[ 0.93636997  0.06363003]
-1.0	1.0	[ 0.49267227  0.50732773]
-1.0	-1.0	[ 0.70978926  0.29021074]
-1.0	1.0	[ 0.3956788  0.6043212]
1.0	1.0	[ 0.06486076  0.93513924]
-1.0	-1.0	[ 0.77760195  0.22239805]
-1.0	-1.0	[ 0.63494462  0.36505538]
1.0	1.0	[ 0.34250509  0.65749491]
-1.0	-1.0	[ 0.62604328  0.37395672]
1.0	1.0	[ 0.18546909  0.81453091]
1.0	1.0	[ 0.09534257  0.90465743]
1.0	1.0	[ 0.28479506  0.71520494]
-1.0	-1.0	[ 0.73496399  0.26503601]
-1.0	-1.0	[ 0.53778211  0.46221789]
1.0	1.0	[  5.03399784e-04   9.99496600e-01]
1.0	1.0	[ 0.08519771  0.91480229]
1.0	1.0	[ 0.19269467  0.80730533]
-1.0	-1.0	[ 0.98257491  0.01742509]
-1.0	1.0	[ 0.49373594  0.50626406]
1.0	1.0	[ 0.26671271  0.73328729]
-1.0	-1.0	[ 0.50167495  0.49832505]
1.0	1.0	[ 0.24470412  0.75529588]
1.0	1.0	[ 0.23313566  0.76686434]
-1.0	-1.0	[ 0.98956465  0.01043535]
-1.0	-1.0	[ 0.81895245  0.18104755]
-1.0	-1.0	[ 0.61361542  0.38638458]
1.0	-1.0	[ 0.52193183  0.47806817]
-1.0	1.0	[ 0.14022093  0.85977907]
-1.0	1.0	[ 0.35871172  0.64128828]
1.0	1.0	[ 0.0140806  0.9859194]
-1.0	-1.0	[ 0.87445897  0.12554103]
-1.0	-1.0	[ 0.90297737  0.09702263]
1.0	1.0	[ 0.41325421  0.58674579]
1.0	1.0	[ 0.39448228  0.60551772]
1.0	1.0	[ 0.07372375  0.92627625]
1.0	1.0	[ 0.03296684  0.96703316]
1.0	-1.0	[ 0.63476594  0.36523406]
1.0	1.0	[ 0.25722221  0.74277779]
1.0	1.0	[ 0.16950592  0.83049408]
1.0	1.0	[ 0.27266792  0.72733208]
1.0	1.0	[ 0.07737547  0.92262453]
1.0	1.0	[ 0.02104234  0.97895766]
-1.0	-1.0	[ 0.91857716  0.08142284]
-1.0	-1.0	[ 0.78184597  0.21815403]
-1.0	-1.0	[ 0.68815773  0.31184227]
1.0	1.0	[ 0.09499291  0.90500709]
-1.0	-1.0	[ 0.54702677  0.45297323]
-1.0	-1.0	[ 0.59768086  0.40231914]
1.0	1.0	[ 0.0987406  0.9012594]
-1.0	-1.0	[ 0.77461436  0.22538564]
1.0	1.0	[ 0.13108409  0.86891591]
-1.0	1.0	[ 0.31316818  0.68683182]
1.0	1.0	[ 0.4590996  0.5409004]
1.0	1.0	[ 0.09656059  0.90343941]
1.0	1.0	[ 0.10694589  0.89305411]
-1.0	-1.0	[ 0.99136978  0.00863022]
1.0	-1.0	[ 0.78023774  0.21976226]
-1.0	-1.0	[ 0.66281018  0.33718982]
1.0	1.0	[ 0.38893014  0.61106986]
-1.0	-1.0	[ 0.54291496  0.45708504]
-1.0	-1.0	[ 0.77212164  0.22787836]
1.0	1.0	[ 0.41415617  0.58584383]
-1.0	-1.0	[ 0.97486484  0.02513516]
1.0	1.0	[ 0.30472896  0.69527104]
-1.0	-1.0	[ 0.96805989  0.03194011]
1.0	1.0	[ 0.06693934  0.93306066]
1.0	1.0	[ 0.07199395  0.92800605]
1.0	1.0	[ 0.40608788  0.59391212]
-1.0	-1.0	[ 0.87364927  0.12635073]
-1.0	-1.0	[ 0.65558744  0.34441256]
-1.0	-1.0	[ 0.89740219  0.10259781]
-1.0	1.0	[ 0.4235484  0.5764516]
-1.0	-1.0	[ 0.88071949  0.11928051]
-1.0	-1.0	[ 0.72614233  0.27385767]
1.0	1.0	[ 0.32701328  0.67298672]
1.0	1.0	[ 0.14740801  0.85259199]
1.0	1.0	[ 0.24281506  0.75718494]
1.0	-1.0	[ 0.57970406  0.42029594]
-1.0	-1.0	[ 0.90157087  0.09842913]
-1.0	1.0	[ 0.30798011  0.69201989]
-1.0	-1.0	[ 0.92780571  0.07219429]
-1.0	-1.0	[ 0.90469557  0.09530443]
1.0	1.0	[ 0.2690789  0.7309211]
-1.0	1.0	[ 0.24561217  0.75438783]
-1.0	-1.0	[ 0.80515815  0.19484185]
-1.0	-1.0	[ 0.53778211  0.46221789]
1.0	1.0	[ 0.14569279  0.85430721]
1.0	1.0	[ 0.2001144  0.7998856]
-1.0	-1.0	[ 0.61674424  0.38325576]
-1.0	-1.0	[ 0.74133154  0.25866846]
-1.0	-1.0	[ 0.9814315  0.0185685]
-1.0	-1.0	[ 0.87624586  0.12375414]
1.0	-1.0	[ 0.74124339  0.25875661]
-1.0	-1.0	[ 0.93451465  0.06548535]
-1.0	-1.0	[ 0.68434676  0.31565324]
-1.0	-1.0	[ 0.85419059  0.14580941]
-1.0	1.0	[ 0.47621635  0.52378365]
1.0	-1.0	[ 0.51924387  0.48075613]
1.0	1.0	[ 0.14618503  0.85381497]
-1.0	-1.0	[ 0.88130727  0.11869273]
-1.0	-1.0	[ 0.72774632  0.27225368]
-1.0	-1.0	[ 0.60318378  0.39681622]
-1.0	1.0	[ 0.45953013  0.54046987]
-1.0	-1.0	[ 0.88297888  0.11702112]
1.0	1.0	[ 0.37157105  0.62842895]
1.0	1.0	[ 0.12144076  0.87855924]
1.0	1.0	[ 0.29121265  0.70878735]
-1.0	-1.0	[ 0.65042853  0.34957147]
1.0	-1.0	[ 0.59752451  0.40247549]
-1.0	-1.0	[ 0.88563634  0.11436366]
-1.0	-1.0	[ 0.98171583  0.01828417]
-1.0	-1.0	[ 0.90168178  0.09831822]
-1.0	-1.0	[ 0.53778211  0.46221789]
1.0	1.0	[ 0.01701577  0.98298423]
-1.0	1.0	[ 0.41356715  0.58643285]
1.0	1.0	[ 0.48844551  0.51155449]
1.0	-1.0	[ 0.54183701  0.45816299]
-1.0	-1.0	[ 0.62409675  0.37590325]
1.0	-1.0	[ 0.7452361  0.2547639]
-1.0	-1.0	[ 0.58604723  0.41395277]
1.0	1.0	[ 0.32790891  0.67209109]
-1.0	-1.0	[ 0.71294251  0.28705749]
1.0	1.0	[ 0.11570036  0.88429964]
-1.0	-1.0	[ 0.88205702  0.11794298]
-1.0	-1.0	[ 0.69320779  0.30679221]
-1.0	-1.0	[ 0.50956952  0.49043048]
1.0	1.0	[ 0.35009521  0.64990479]
-1.0	-1.0	[ 0.71640639  0.28359361]
-1.0	-1.0	[ 0.5214281  0.4785719]
-1.0	-1.0	[ 0.68723975  0.31276025]
1.0	1.0	[ 0.38071902  0.61928098]
1.0	1.0	[ 0.265603  0.734397]
1.0	-1.0	[ 0.62922519  0.37077481]
-1.0	1.0	[ 0.44146483  0.55853517]
1.0	1.0	[ 0.12475968  0.87524032]
-1.0	-1.0	[ 0.92133479  0.07866521]
-1.0	-1.0	[ 0.94553596  0.05446404]
1.0	1.0	[ 0.05489577  0.94510423]
1.0	1.0	[ 0.01980749  0.98019251]
1.0	1.0	[ 0.07766066  0.92233934]
-1.0	-1.0	[ 0.7807546  0.2192454]
1.0	-1.0	[ 0.54709158  0.45290842]
-1.0	-1.0	[ 0.84349145  0.15650855]
1.0	1.0	[ 0.46014056  0.53985944]
-1.0	-1.0	[ 0.81276022  0.18723978]
-1.0	-1.0	[ 0.59099745  0.40900255]
-1.0	1.0	[ 0.30612792  0.69387208]
-1.0	-1.0	[ 0.72496975  0.27503025]
1.0	1.0	[ 0.42384586  0.57615414]
-1.0	-1.0	[ 0.79244982  0.20755018]
-1.0	-1.0	[ 0.6755755  0.3244245]
-1.0	-1.0	[ 0.80741109  0.19258891]
-1.0	-1.0	[ 0.7400531  0.2599469]
1.0	1.0	[ 0.08344137  0.91655863]
1.0	1.0	[ 0.16967917  0.83032083]
-1.0	-1.0	[ 0.8312123  0.1687877]
-1.0	-1.0	[ 0.87268397  0.12731603]
1.0	1.0	[ 0.35705587  0.64294413]
1.0	-1.0	[ 0.51536085  0.48463915]
-1.0	-1.0	[ 0.95169944  0.04830056]
-1.0	-1.0	[ 0.82859592  0.17140408]
-1.0	-1.0	[ 0.61615901  0.38384099]
1.0	1.0	[ 0.24655994  0.75344006]
-1.0	-1.0	[ 0.51851829  0.48148171]
1.0	1.0	[ 0.28819443  0.71180557]
-1.0	1.0	[ 0.25252233  0.74747767]
-1.0	-1.0	[ 0.95735048  0.04264952]
-1.0	-1.0	[ 0.90887983  0.09112017]
-1.0	-1.0	[ 0.58100858  0.41899142]
-1.0	-1.0	[ 0.77212164  0.22787836]
1.0	1.0	[ 0.12166601  0.87833399]
1.0	-1.0	[ 0.59745798  0.40254202]
-1.0	-1.0	[ 0.65626561  0.34373439]
-1.0	-1.0	[ 0.9347801  0.0652199]
-1.0	-1.0	[ 0.85843899  0.14156101]
-1.0	-1.0	[ 0.7956325  0.2043675]
1.0	1.0	[ 0.0628914  0.9371086]
1.0	-1.0	[ 0.57436829  0.42563171]
-1.0	-1.0	[ 0.53247541  0.46752459]
1.0	1.0	[ 0.11272741  0.88727259]
1.0	1.0	[ 0.23394559  0.76605441]
-1.0	1.0	[ 0.39129507  0.60870493]
-1.0	1.0	[ 0.4451408  0.5548592]
-1.0	1.0	[ 0.31320415  0.68679585]
1.0	-1.0	[ 0.65579378  0.34420622]
-1.0	-1.0	[ 0.51025352  0.48974648]
1.0	1.0	[ 0.03439623  0.96560377]
-1.0	-1.0	[ 0.87106808  0.12893192]
1.0	-1.0	[ 0.51111894  0.48888106]
-1.0	1.0	[ 0.35823707  0.64176293]
-1.0	-1.0	[ 0.74418883  0.25581117]
-1.0	-1.0	[ 0.68378014  0.31621986]
1.0	-1.0	[ 0.59621726  0.40378274]
-1.0	-1.0	[ 0.91309506  0.08690494]
